"Interval start","Filtered packets"
0,9
10,0
20,10
30,8
40,8
50,8
60,16
70,0
80,2
90,7
100,8
110,14
120,3
130,6
140,4
150,7
160,10
170,14
180,1
190,4
200,6
210,2
220,15
230,4
240,13
250,2
260,6
270,16
280,8
290,8
300,12
310,6
320,0
330,6
340,2
350,14
360,10
370,8
380,0
390,10
400,3
410,8
420,15
430,3
440,6
450,4
460,9
470,0
480,21
490,4
500,4
510,6
520,2
530,6
540,9
550,16
560,0
570,19
580,2
590,6
600,9
610,14
620,2
630,0
640,12
650,0
660,7
670,19
680,6
690,0
700,13
710,0
720,5
730,21
740,0
750,6
760,7
770,6
780,1
790,19
800,6
810,6
820,6
830,4
840,3
850,3
860,22
870,12
880,8
890,0
900,7
910,2
920,22
930,0
940,8
950,4
960,1
970,8
980,16
990,6
1000,3
1010,10
1020,1
1030,8
1040,9
1050,12
1060,5
1070,4
1080,7
1090,1
1100,8
1110,16
1120,6
1130,3
1140,7
1150,1
1160,6
1170,30
1180,0
1190,12
1200,1
1210,6
1220,2
1230,20
1240,2
1250,10
1260,3
1270,4
1280,4
1290,8
1300,14
1310,2
1320,11
1330,0
1340,8
1350,2
1360,20
1370,2
1380,9
1390,2
1400,2
1410,6
1420,16
1430,9
1440,1
1450,6
1460,3
1470,18
1480,8
1490,15
1500,7
1510,0
1520,9
1530,0
1540,15
1550,10
1560,11
1570,0
1580,9
1590,0
1600,10
1610,14
1620,1
1630,10
1640,2
1650,6
1660,0
1670,16
1680,9
1690,6
1700,3
1710,2
1720,4
1730,10
1740,15
1750,4
1760,12
1770,6
1780,6
1790,10
1800,21
1810,8
1820,4
1830,4
1840,7
1850,19
1860,1
1870,25
1880,7
1890,12
1900,0
1910,10
1920,7
1930,19
1940,7
1950,0
1960,6
1970,2
1980,15
1990,16
2000,14
2010,0
2020,6
2030,2
2040,11
2050,16
2060,10
2070,9
2080,0
2090,6
2100,12
2110,6
2120,12
2130,9
2140,0
2150,2
2160,14
2170,11
2180,18
2190,3
2200,6
2210,0
2220,10
2230,8
2240,12
2250,4
2260,2
2270,4
2280,4
2290,23
2300,0
2310,20
2320,0
2330,6
2340,3
2350,14
2360,0
2370,28
2380,4
2390,0
2400,8
2410,9
2420,6
2430,14
2440,7
