"Interval start","Filtered packets"
0,206
10,0
20,7
30,177
40,35
50,15
60,206
70,1
80,9
90,210
100,36
110,7
120,206
130,0
140,7
150,206
160,9
170,33
180,206
190,0
200,15
210,206
220,9
230,33
240,206
250,0
260,7
270,206
280,0
290,42
300,206
310,0
320,15
330,206
340,0
350,42
360,206
370,0
380,7
390,206
400,0
410,42
420,206
430,0
440,14
450,206
460,0
470,42
480,206
490,0
500,7
510,206
520,0
530,42
540,206
550,0
560,7
570,206
580,7
590,42
600,206
610,0
620,7
630,206
640,0
650,42
660,206
670,0
680,7
690,206
700,0
710,42
720,206
730,0
740,7
750,213
760,0
770,42
780,206
790,0
800,7
810,206
820,0
830,42
840,156
850,0
860,7
870,206
880,0
890,50
900,187
910,0
920,7
930,206
940,0
950,42
960,206
970,1
980,9
990,210
1000,1
1010,42
1020,206
1030,7
1040,7
1050,181
1060,0
1070,42
1080,206
1090,0
1100,7
1110,206
1120,0
1130,42
1140,206
1150,7
1160,7
1170,206
1180,0
1190,42
1200,206
1210,0
1220,7
1230,206
1240,0
1250,42
1260,206
1270,0
1280,7
1290,206
1300,0
1310,50
1320,206
1330,0
1340,7
1350,206
1360,0
1370,42
1380,206
1390,0
1400,7
1410,206
1420,0
1430,42
1440,206
1450,0
1460,15
1470,206
1480,0
1490,42
1500,206
1510,0
1520,7
1530,206
1540,0
1550,42
1560,206
1570,0
1580,7
1590,206
1600,0
1610,42
1620,206
1630,7
1640,7
1650,206
1660,0
1670,42
1680,206
1690,0
1700,7
1710,206
1720,0
1730,42
1740,206
1750,0
1760,7
1770,206
1780,7
1790,42
1800,206
1810,0
1820,7
1830,206
1840,0
1850,42
1860,206
1870,1
1880,9
1890,210
1900,1
1910,49
1920,206
1930,0
1940,7
1950,206
1960,0
1970,42
1980,206
1990,0
2000,7
2010,206
2020,0
2030,42
2040,206
2050,0
2060,15
2070,206
2080,0
2090,42
2100,206
2110,0
2120,7
2130,206
2140,0
2150,42
2160,206
2170,0
2180,7
2190,206
2200,0
2210,42
2220,199
2230,0
2240,7
2250,206
2260,0
2270,42
2280,206
2290,0
2300,7
2310,206
2320,0
2330,42
2340,206
2350,0
2360,7
2370,214
2380,0
2390,42
2400,206
2410,0
2420,7
2430,206
2440,0
2450,42
2460,206
2470,0
2480,7
2490,206
2500,8
2510,42
2520,206
2530,0
2540,7
2550,206
2560,0
2570,42
2580,206
2590,0
2600,7
2610,206
2620,0
2630,42
2640,206
2650,0
2660,7
2670,206
2680,0
2690,42
2700,206
2710,0
2720,7
2730,206
2740,0
2750,42
2760,206
2770,1
2780,9
2790,210
2800,8
2810,42
2820,206
2830,0
2840,7
2850,206
2860,0
2870,42
2880,206
2890,0
2900,7
2910,206
2920,0
2930,50
2940,206
2950,0
2960,7
2970,206
2980,0
2990,42
3000,206
3010,0
3020,7
3030,206
3040,0
3050,42
3060,206
3070,7
3080,7
3090,206
3100,0
3110,42
3120,206
3130,0
3140,7
3150,206
3160,0
3170,42
3180,206
3190,0
3200,7
3210,206
3220,0
3230,42
3240,206
3250,8
3260,7
3270,206
3280,0
3290,42
3300,206
3310,0
3320,7
3330,185
3340,0
3350,42
3360,206
3370,0
3380,7
3390,206
3400,0
3410,50
3420,206
3430,0
3440,7
3450,206
3460,0
3470,42
3480,206
3490,0
3500,7
3510,206
3520,0
3530,42
3540,206
3550,0
3560,7
3570,206
3580,8
3590,42
3600,206
3610,0
3620,7
3630,206
3640,0
3650,42
3660,206
3670,1
3680,9
3690,210
3700,1
3710,42
3720,206
3730,8
3740,7
3750,206
3760,0
3770,42
3780,206
3790,0
3800,7
3810,206
3820,0
3830,42
3840,206
3850,0
3860,7
3870,213
3880,0
3890,42
3900,206
3910,0
3920,7
3930,206
3940,0
3950,42
3960,206
3970,0
3980,7
3990,206
4000,0
4010,42
4020,206
4030,0
4040,15
4050,206
4060,0
4070,42
4080,206
4090,0
4100,7
4110,206
4120,0
4130,42
4140,206
4150,0
4160,7
4170,214
4180,0
4190,42
4200,206
4210,0
4220,7
4230,206
4240,0
4250,42
4260,206
4270,0
4280,7
4290,206
4300,0
4310,42
4320,206
4330,7
4340,7
4350,206
4360,0
4370,42
4380,206
4390,0
4400,7
4410,206
4420,0
4430,42
4440,206
4450,0
4460,15
4470,206
4480,0
4490,42
4500,206
4510,0
4520,7
4530,206
4540,0
4550,42
4560,206
4570,1
4580,9
4590,210
4600,1
4610,42
4620,214
4630,0
4640,7
4650,206
4660,0
4670,42
4680,206
4690,0
4700,7
4710,206
4720,0
4730,42
4740,206
4750,7
4760,7
4770,206
4780,0
4790,42
4800,206
4810,0
4820,7
4830,206
4840,0
4850,42
4860,206
4870,0
4880,7
4890,213
4900,0
4910,42
4920,206
4930,0
4940,7
4950,206
4960,0
4970,42
4980,206
4990,0
5000,7
5010,206
5020,0
5030,49
5040,206
5050,0
5060,7
5070,206
5080,0
5090,42
5100,206
5110,0
5120,7
5130,206
5140,0
5150,42
5160,206
5170,7
5180,7
5190,206
5200,0
5210,42
5220,206
5230,0
5240,7
5250,198
5260,0
5270,42
5280,206
5290,0
5300,7
5310,206
5320,7
5330,42
5340,206
5350,0
5360,7
5370,206
5380,0
5390,42
5400,206
5410,0
5420,7
5430,206
5440,0
5450,42
5460,206
5470,1
5480,17
5490,210
5500,1
5510,42
5520,206
5530,0
5540,7
5550,206
5560,0
5570,42
5580,206
5590,0
5600,7
5610,206
5620,0
5630,42
5640,206
5650,0
5660,15
5670,206
5680,0
5690,42
5700,206
5710,0
5720,7
5730,206
5740,0
5750,42
5760,206
5770,0
5780,7
5790,206
5800,0
5810,42
5820,211
5830,3
5840,7
5850,206
5860,0
5870,42
5880,206
5890,0
5900,7
5910,206
5920,0
5930,42
