"Interval start","Filtered packets"
0,0
60,0
120,0
180,0
240,0
300,0
360,0
420,0
480,0
540,0
600,0
660,0
720,0
780,0
840,0
900,0
960,0
1020,0
1080,0
1140,0
1200,0
1260,0
1320,0
1380,0
1440,0
1500,0
1560,0
1620,0
1680,0
1740,0
1800,0
1860,0
1920,0
1980,0
2040,0
2100,0
2160,0
2220,0
2280,0
2340,0
2400,0
2460,0
2520,0
2580,0
2640,0
2700,0
2760,0
2820,0
2880,0
2940,0
3000,0
3060,0
3120,0
3180,0
3240,0
3300,0
3360,0
3420,0
3480,0
3540,0
3600,0
3660,0
3720,0
3780,0
3840,0
3900,0
3960,0
4020,0
4080,0
4140,0
4200,0
4260,0
4320,0
4380,0
4440,0
4500,0
4560,0
4620,0
4680,0
4740,0
4800,0
4860,0
4920,0
4980,0
5040,0
5100,0
5160,0
5220,0
5280,0
5340,0
5400,0
5460,0
5520,0
5580,0
5640,0
5700,0
5760,0
5820,0
5880,0
5940,0
6000,0
6060,0
6120,0
6180,0
6240,0
6300,0
6360,0
6420,0
6480,0
6540,0
6600,0
6660,0
6720,0
6780,0
6840,0
6900,0
6960,0
7020,0
7080,0
7140,0
7200,0
7260,0
7320,0
7380,0
7440,0
7500,0
7560,0
7620,0
7680,0
7740,0
7800,0
7860,0
7920,0
7980,0
8040,0
8100,0
8160,0
8220,0
8280,0
8340,0
8400,0
8460,0
8520,0
8580,0
8640,0
8700,0
8760,0
8820,0
8880,0
8940,21
9000,35
9060,42
9120,14
9180,54
9240,20
9300,17
9360,51
9420,15
9480,38
9540,26
9600,38
9660,25
9720,35
9780,15
9840,48
9900,18
9960,27
10020,36
10080,15
10140,47
10200,14
10260,16
10320,65
10380,47
10440,35
10500,47
10560,19
10620,14
10680,53
10740,15
10800,48
10860,15
10920,15
10980,51
11040,15
11100,36
11160,22
11220,7
11280,45
11340,17
11400,37
11460,28
11520,17
11580,35
11640,25
11700,26
11760,47
11820,13
11880,62
11940,24
12000,15
12060,45
12120,18
12180,38
12240,24
12300,80
12360,26
12420,13
12480,37
12540,35
12600,16
12660,49
12720,16
12780,38
12840,28
12900,16
12960,41
13020,26
13080,15
13140,48
13200,16
13260,38
13320,26
13380,13
13440,40
13500,23
13560,21
13620,48
13680,14
13740,33
13800,37
13860,27
13920,25
13980,37
14040,15
14100,29
14160,59
14220,16
14280,47
14340,15
14400,50
14460,16
14520,19
14580,46
14640,16
14700,47
14760,17
14820,50
14880,13
14940,22
15000,47
