"Interval start","Filtered packets"
0,0
1,2
2,2
3,2
4,0
5,0
6,0
7,0
8,3
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,2
24,4
25,4
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,4
39,4
40,2
41,0
42,0
43,0
44,0
45,2
46,2
47,2
48,0
49,0
50,0
51,0
52,2
53,4
54,2
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,2
66,5
67,2
68,4
69,3
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,2
90,2
91,2
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,3
100,0
101,2
102,4
103,2
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,2
112,2
113,2
114,2
115,4
116,2
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,2
130,0
131,0
132,0
133,2
134,2
135,2
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,2
148,2
149,0
150,0
151,0
152,0
153,0
154,0
155,2
156,2
157,2
158,0
159,1
160,2
161,0
162,0
163,0
164,0
165,2
166,4
167,2
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,4
178,6
179,4
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,1
189,0
190,2
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,2
200,2
201,2
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,2
210,2
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,3
221,2
222,2
223,2
224,0
225,0
226,0
227,0
228,2
229,4
230,2
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,2
240,4
241,2
242,0
243,2
244,2
245,2
246,0
247,0
248,1
249,0
250,2
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,2
266,2
267,2
268,0
269,0
270,0
271,2
272,2
273,0
274,0
275,12
276,0
277,0
278,0
279,0
280,0
281,2
282,0
283,0
284,0
285,0
286,0
287,2
288,2
289,2
290,0
291,2
292,4
293,2
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,2
302,4
303,2
304,0
305,0
306,0
307,1
308,1
309,2
310,2
311,4
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,2
332,2
333,2
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,2
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,2
354,4
355,6
356,0
357,2
358,0
359,0
360,0
361,0
362,0
363,2
364,5
365,2
366,0
367,0
368,1
369,0
370,0
371,0
372,0
373,2
374,0
375,2
376,2
377,2
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,2
395,2
396,0
397,2
398,2
399,2
400,0
401,0
402,0
403,3
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,2
419,6
420,4
421,2
422,0
423,0
424,0
425,0
426,2
427,4
428,3
429,0
430,0
431,0
432,0
433,3
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,1
442,3
443,2
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,2
457,2
458,0
459,0
460,0
461,0
462,0
463,2
464,3
465,2
466,2
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,2
482,4
483,2
484,0
485,0
486,2
487,2
488,5
489,4
490,2
491,0
492,0
493,0
494,2
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,2
509,2
510,2
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,2
519,2
520,0
521,0
522,0
523,0
524,2
525,0
526,0
527,0
528,0
529,0
530,2
531,2
532,2
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,2
545,4
546,2
547,0
548,0
549,1
550,2
551,4
552,4
553,2
554,4
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,2
575,14
576,2
577,0
578,0
579,1
580,0
581,0
582,0
583,0
584,0
585,2
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,2
597,2
598,2
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,2
608,4
609,3
610,0
611,0
612,2
613,4
614,2
615,2
616,0
617,0
618,2
619,2
620,2
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,4
641,4
642,2
643,0
644,0
645,2
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,2
663,2
664,2
665,0
666,0
667,0
668,0
669,1
670,0
671,2
672,4
673,2
674,2
675,4
676,5
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,2
685,2
686,2
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,3
703,2
704,0
705,0
706,4
707,2
708,2
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,2
729,3
730,2
731,0
732,0
733,0
734,2
735,4
736,5
737,2
738,4
739,2
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,2
751,2
752,2
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,2
766,4
767,1
768,0
769,0
770,0
771,0
772,2
773,2
774,2
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,1
790,0
791,0
792,0
793,0
794,2
795,2
796,2
797,5
798,4
799,4
800,4
801,2
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,2
817,2
818,2
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,4
828,2
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,2
839,2
840,2
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,3
858,0
859,0
860,4
861,8
862,8
863,2
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,12
876,0
877,0
878,0
879,0
880,0
881,0
882,2
883,2
884,2
885,0
886,0
887,0
888,2
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,2
905,2
906,2
907,0
908,0
909,1
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,2
919,0
920,0
921,0
922,0
923,4
924,8
925,4
926,2
927,2
928,2
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,4
949,4
950,4
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,1
970,2
971,2
972,2
973,0
974,0
975,0
976,0
977,0
978,1
979,1
980,0
981,0
982,0
983,0
984,0
985,0
986,4
987,8
988,4
989,0
990,0
991,0
992,2
993,2
994,2
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,3
1010,0
1011,0
1012,2
1013,2
1014,2
1015,2
1016,2
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,1
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,2
1037,2
1038,2
1039,2
1040,1
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,2
1049,6
1050,6
1051,2
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,2
1059,2
1060,2
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,3
1070,0
1071,0
1072,0
1073,0
1074,2
1075,2
1076,0
1077,0
1078,0
1079,0
1080,2
1081,2
1082,2
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,1
1097,0
1098,0
1099,0
1100,2
1101,0
1102,2
1103,2
1104,2
1105,0
1106,0
1107,0
1108,0
1109,0
1110,2
1111,6
1112,4
1113,2
1114,2
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,2
1125,2
1126,2
1127,0
1128,0
1129,0
1130,3
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,2
1147,2
1148,2
1149,1
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,2
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,2
1169,2
1170,2
1171,0
1172,2
1173,4
1174,2
1175,14
1176,4
1177,2
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,2
1191,4
1192,2
1193,0
1194,0
1195,0
1196,0
1197,2
1198,2
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,1
1210,0
1211,0
1212,2
1213,2
1214,2
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,2
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
