"Interval start","Filtered packets"
0,1
10,1
20,3
30,1
40,2
50,1
60,1
70,4
80,5
90,26
100,16
110,11
120,13
130,13
140,12
150,1
160,3
170,8
180,5
190,1
200,8
210,6
220,4
230,6
240,7
250,4
260,11
270,5
280,4
290,5
300,3
310,3
320,5
330,6
340,3
350,9
360,4
370,3
380,7
390,9
400,5
410,5
420,5
430,7
440,6
450,2
460,5
470,7
480,4
490,4
500,7
510,10
520,2
530,6
540,4
550,6
560,4
570,3
580,5
590,3
600,4
610,5
620,4
630,3
640,7
650,7
660,4
670,2
680,8
690,3
700,5
710,3
720,5
730,6
740,5
750,3
760,4
770,5
780,4
790,3
800,6
810,3
820,4
830,5
840,6
850,11
860,4
870,3
880,5
890,7
900,6
910,4
920,6
930,1
940,31
950,168
960,165
970,175
980,176
990,175
1000,172
1010,171
1020,175
1030,170
1040,176
1050,171
1060,165
1070,174
1080,163
1090,167
1100,172
1110,177
1120,173
1130,176
1140,170
1150,169
1160,174
1170,176
1180,166
1190,174
1200,170
1210,170
1220,178
1230,165
1240,168
1250,169
1260,175
1270,171
1280,171
1290,170
1300,146
1310,149
1320,174
1330,172
1340,171
1350,168
1360,169
1370,170
1380,169
1390,171
1400,173
1410,172
1420,171
1430,170
1440,169
1450,170
1460,171
1470,169
1480,174
1490,170
1500,172
1510,168
1520,168
1530,176
1540,130
1550,6
1560,4
1570,8
1580,6
1590,2
1600,5
1610,4
1620,5
1630,6
1640,4
1650,5
1660,4
1670,2
1680,5
1690,4
1700,5
1710,2
1720,5
1730,5
1740,2
1750,17
1760,5
1770,3
1780,2
1790,5
1800,4
1810,4
1820,2
1830,4
1840,4
1850,4
1860,5
1870,3
1880,3
1890,3
1900,7
1910,5
1920,11
1930,6
1940,4
1950,4
1960,1
1970,6
1980,3
1990,3
2000,1
2010,4
2020,5
2030,5
2040,2
2050,4
2060,4
2070,6
2080,5
2090,4
2100,3
2110,2
2120,4
2130,4
2140,3
2150,4
2160,5
2170,7
2180,1
2190,6
2200,6
2210,4
2220,3
2230,6
2240,6
2250,9
2260,5
2270,5
2280,5
2290,1
2300,4
2310,3
2320,5
2330,3
2340,6
2350,3
2360,4
2370,5
2380,4
2390,10
2400,2
2410,3
2420,4
2430,3
2440,1
2450,3
2460,1
2470,3
2480,2
2490,2
2500,2
2510,3
2520,5
2530,6
2540,3
2550,2
2560,1
2570,4
2580,1
2590,1
2600,3
2610,1
2620,3
2630,1
2640,1
2650,1
2660,3
2670,1
2680,2
2690,2
2700,3
2710,1
2720,26
2730,10
2740,2
2750,3
2760,1
2770,2
2780,6
2790,2
2800,25
2810,4
2820,1
2830,5
2840,3
2850,3
2860,2
2870,4
2880,20
2890,3
2900,3
2910,0
2920,3
2930,2
2940,3
2950,2
2960,2
2970,4
2980,4
2990,3
3000,5
3010,3
3020,2
3030,3
3040,4
3050,5
3060,4
3070,29
3080,6
3090,7
3100,3
3110,5
3120,5
3130,8
3140,4
3150,6
3160,6
3170,5
3180,4
3190,3
3200,7
3210,5
3220,10
3230,7
3240,5
3250,1
3260,5
3270,4
3280,4
3290,4
3300,4
3310,4
3320,3
3330,6
3340,5
