"Interval start","Filtered packets"
0,368
10,0
20,56
30,368
40,0
50,0
60,368
70,18
80,9
90,432
100,3
110,0
120,387
130,0
140,56
150,368
160,0
170,0
180,420
190,18
200,0
210,368
220,0
230,0
240,386
250,0
260,32
270,374
280,0
290,18
300,387
310,0
320,0
330,368
340,0
350,18
360,368
370,0
380,0
390,368
400,18
410,0
420,368
430,19
440,0
450,386
460,0
470,0
480,368
490,0
500,110
510,392
520,0
530,0
540,368
550,0
560,18
570,368
580,0
590,0
600,387
610,18
620,0
630,368
640,0
650,0
660,406
670,18
680,0
690,368
700,0
710,0
720,386
730,0
740,0
750,368
760,0
770,18
780,387
790,0
800,38
810,368
820,18
830,52
840,368
850,0
860,0
870,386
880,0
890,0
900,368
910,0
920,37
930,368
940,0
950,0
960,396
970,10
980,27
990,380
1000,3
1010,0
1020,368
1030,0
1040,18
1050,368
1060,0
1070,0
1080,387
1090,14
1100,42
1110,368
1120,0
1130,0
1140,368
1150,18
1160,0
1170,472
1180,0
1190,0
1200,386
1210,0
1220,38
1230,387
1240,0
1250,0
1260,386
1270,0
1280,0
1290,368
1300,0
1310,18
1320,368
1330,0
1340,0
1350,387
1360,56
1370,0
1380,368
1390,0
1400,0
1410,386
1420,0
1430,0
1440,368
1450,0
1460,18
1470,368
1480,19
1490,0
1500,368
1510,0
1520,18
1530,406
1540,0
1550,0
1560,368
1570,18
1580,0
1590,368
1600,19
1610,0
1620,386
1630,0
1640,0
1650,368
1660,38
1670,0
1680,386
1690,0
1700,0
1710,368
1720,0
1730,18
1740,368
1750,0
1760,19
1770,368
1780,18
1790,0
1800,406
1810,0
1820,0
1830,386
1840,0
1850,0
1860,368
1870,0
1880,9
1890,380
1900,21
1910,0
1920,368
1930,19
1940,0
1950,386
1960,38
1970,0
1980,368
1990,0
2000,0
2010,386
2020,0
2030,0
2040,368
2050,0
2060,18
2070,368
2080,0
2090,19
2100,368
2110,18
2120,38
2130,368
2140,0
2150,0
2160,386
2170,0
2180,0
2190,368
2200,0
2210,18
2220,368
2230,0
2240,19
2250,368
2260,38
2270,18
2280,368
2290,0
2300,0
2310,368
2320,18
2330,0
2340,368
2350,0
2360,19
2370,386
2380,0
2390,38
2400,368
2410,0
2420,0
2430,386
2440,0
2450,0
2460,368
2470,0
2480,18
2490,368
2500,0
2510,13
2520,412
2530,18
2540,0
2550,368
2560,0
2570,0
2580,386
2590,0
2600,0
2610,368
2620,0
2630,18
2640,368
2650,0
2660,0
2670,368
2680,38
2690,18
2700,368
2710,0
2720,0
2730,368
2740,18
2750,0
2760,368
2770,0
2780,9
2790,380
2800,21
2810,0
2820,368
2830,37
2840,0
2850,368
2860,18
2870,0
2880,368
2890,0
2900,0
2910,386
2920,0
2930,0
2940,368
2950,38
2960,18
2970,375
2980,12
2990,0
3000,374
3010,0
3020,18
3030,368
3040,0
3050,0
3060,368
3070,18
3080,38
3090,368
3100,0
3110,0
3120,418
3130,0
3140,0
3150,368
3160,0
3170,18
3180,368
3190,0
3200,0
3210,368
3220,18
3230,10
3240,398
3250,27
3260,0
3270,368
3280,18
3290,0
3300,368
3310,0
3320,0
3330,386
3340,0
3350,0
3360,368
3370,0
3380,18
3390,368
3400,0
3410,32
3420,374
3430,18
3440,0
3450,368
3460,0
3470,0
3480,386
3490,0
3500,0
3510,368
3520,0
3530,0
3540,406
3550,18
3560,0
3570,368
3580,0
3590,18
3600,368
3610,0
3620,0
3630,368
3640,18
3650,0
3660,368
3670,0
3680,9
