"Interval start","Filtered packets"
0,461
60,442
120,468
180,426
240,461
300,469
360,461
420,469
480,457
540,468
600,461
660,461
720,468
780,461
840,461
900,469
960,432
1020,468
1080,461
1140,461
1200,437
1260,461
1320,461
1380,469
1440,461
1500,468
1560,461
1620,461
1680,469
1740,461
1800,461
1860,426
1920,461
1980,461
2040,468
2100,461
2160,468
2220,461
2280,469
2340,413
2400,461
2460,469
2520,429
2580,468
2640,461
2700,461
2760,426
2820,461
2880,469
2940,461
3000,468
3060,461
3120,461
3180,469
3240,461
3300,468
3360,461
3420,461
3480,469
3540,461
3600,468
3660,469
3720,461
3780,468
3840,461
3900,468
3960,461
4020,461
4080,468
4140,461
4200,461
4260,455
4320,461
4380,469
4440,461
4500,421
4560,445
4620,461
4680,461
4740,468
4800,461
4860,465
4920,461
4980,461
5040,461
5100,435
5160,461
5220,469
5280,461
5340,461
5400,469
5460,454
5520,468
5580,461
5640,461
5700,468
5760,411
5820,468
5880,461
5940,461
6000,469
6060,461
6120,461
6180,469
6240,461
6300,461
6360,468
6420,461
6480,469
6540,461
6600,468
6660,461
6720,468
6780,461
6840,461
6900,468
6960,461
7020,468
7080,461
7140,461
7200,468
7260,434
7320,469
7380,461
7440,469
7500,461
7560,461
7620,469
7680,434
7740,469
7800,461
7860,461
7920,468
7980,461
8040,469
8100,474
8160,459
8220,453
8280,461
8340,460
8400,457
8460,461
8520,468
8580,461
8640,468
8700,461
8760,461
8820,469
8880,411
8940,461
9000,469
9060,420
9120,432
9180,419
9240,461
9300,468
9360,461
9420,461
9480,469
9540,461
9600,468
9660,461
9720,461
9780,437
9840,461
9900,468
9960,469
10020,461
10080,468
10140,461
10200,461
10260,468
10320,461
10380,461
10440,468
10500,461
10560,468
10620,461
10680,461
10740,468
10800,461
10860,445
10920,461
10980,469
11040,461
11100,461
11160,419
11220,452
11280,468
11340,461
11400,461
11460,468
11520,461
11580,461
11640,469
11700,461
11760,442
11820,461
11880,461
11940,468
12000,461
12060,468
12120,461
12180,468
12240,461
12300,461
12360,469
12420,461
12480,469
12540,461
12600,468
12660,469
12720,469
12780,461
12840,461
12900,468
12960,461
13020,442
13080,461
13140,461
13200,468
13260,417
13320,468
13380,461
13440,468
13500,461
13560,453
13620,469
13680,441
13740,461
13800,469
13860,411
13920,468
13980,461
14040,446
14100,469
14160,447
14220,461
14280,468
14340,461
14400,461
14460,445
14520,411
14580,468
14640,431
14700,469
14760,461
14820,461
14880,469
14940,461
15000,469
15060,461
15120,461
15180,468
15240,461
15300,461
15360,450
15420,461
15480,469
15540,426
15600,468
15660,461
15720,461
15780,468
15840,461
15900,468
15960,461
16020,461
16080,469
16140,461
16200,468
16260,460
16320,461
16380,469
16440,461
16500,468
16560,461
16620,461
16680,468
16740,440
16800,461
16860,430
16920,461
16980,461
17040,469
17100,461
17160,448
17220,461
17280,461
17340,468
17400,461
17460,469
17520,461
17580,461
17640,469
17700,461
17760,469
17820,461
17880,461
17940,469
18000,461
18060,427
18120,461
18180,468
18240,448
18300,468
18360,461
18420,461
18480,469
18540,461
18600,468
18660,461
18720,468
18780,368
18840,461
18900,468
18960,451
19020,469
19080,461
19140,468
19200,461
19260,461
19320,469
19380,461
19440,469
19500,461
19560,468
19620,461
19680,469
19740,461
19800,469
19860,422
19920,461
19980,468
20040,461
20100,447
20160,461
20220,461
20280,468
20340,461
20400,461
20460,469
20520,461
20580,427
20640,461
20700,468
20760,430
20820,461
20880,428
20940,461
21000,469
21060,461
21120,461
21180,469
21240,461
21300,468
21360,461
21420,469
21480,439
21540,461
21600,463
21660,469
21720,469
21780,461
21840,461
21900,469
21960,461
22020,461
22080,469
22140,461
22200,468
22260,461
22320,429
22380,461
22440,461
22500,468
22560,419
22620,466
22680,413
22740,461
22800,468
22860,461
22920,469
22980,461
23040,461
23100,437
23160,461
23220,469
23280,461
23340,461
23400,468
23460,457
23520,461
23580,469
23640,461
23700,469
23760,461
23820,469
23880,461
23940,461
24000,468
24060,461
24120,468
24180,461
24240,461
24300,469
24360,467
24420,461
24480,468
24540,461
24600,417
24660,461
24720,468
24780,461
24840,461
24900,468
24960,440
25020,461
25080,468
25140,461
25200,468
25260,425
25320,461
25380,468
25440,461
25500,468
25560,461
25620,418
25680,461
25740,421
25800,469
25860,461
25920,468
25980,461
26040,468
26100,461
26160,434
26220,461
26280,469
26340,461
26400,461
26460,469
26520,461
26580,461
26640,469
26700,461
26760,453
26820,461
26880,411
26940,461
27000,461
27060,431
27120,461
27180,461
27240,468
27300,461
27360,454
27420,461
27480,468
27540,461
27600,461
27660,468
27720,461
27780,461
27840,461
27900,461
27960,419
28020,468
28080,461
28140,468
28200,461
28260,468
28320,454
28380,461
28440,469
28500,461
28560,469
28620,433
28680,434
28740,469
28800,461
28860,426
28920,461
28980,461
29040,468
29100,461
29160,469
29220,461
29280,461
29340,432
29400,461
29460,461
29520,456
29580,461
29640,461
29700,468
29760,469
29820,468
29880,461
29940,461
30000,469
30060,461
30120,468
30180,461
30240,461
30300,468
30360,461
30420,469
30480,461
30540,440
30600,468
30660,419
30720,461
30780,469
30840,461
30900,461
30960,469
31020,461
31080,468
31140,461
31200,422
31260,461
31320,461
31380,442
31440,461
31500,469
31560,419
31620,442
31680,461
31740,461
31800,469
31860,461
31920,468
31980,461
32040,461
32100,468
32160,435
32220,468
32280,461
32340,468
32400,461
32460,457
32520,468
32580,461
32640,468
32700,461
32760,461
32820,468
32880,461
32940,469
33000,461
33060,461
33120,468
33180,461
33240,468
33300,461
33360,464
33420,461
33480,461
33540,468
33600,412
33660,469
33720,461
33780,461
33840,468
33900,461
33960,463
34020,461
34080,461
34140,468
34200,461
34260,420
34320,468
34380,413
34440,461
34500,442
34560,461
34620,457
34680,461
34740,461
34800,468
34860,461
34920,461
34980,468
35040,461
35100,468
35160,464
35220,461
35280,468
35340,461
35400,468
35460,461
35520,468
35580,461
35640,411
35700,469
35760,461
35820,461
35880,469
35940,461
36000,439
36060,451
36120,461
36180,468
36240,461
36300,457
36360,461
36420,461
36480,426
36540,461
36600,468
36660,461
36720,461
36780,469
36840,461
36900,468
36960,469
37020,461
37080,469
37140,461
37200,468
37260,461
37320,411
37380,469
37440,461
37500,469
37560,461
37620,468
37680,461
37740,461
37800,469
37860,469
37920,468
37980,461
38040,461
38100,468
38160,461
38220,456
38280,461
38340,468
38400,461
38460,461
38520,444
38580,443
38640,469
38700,461
38760,475
38820,461
38880,461
38940,433
39000,461
39060,461
39120,468
39180,461
39240,468
39300,461
39360,461
39420,468
39480,461
39540,461
39600,468
39660,435
39720,461
39780,486
39840,461
39900,461
39960,468
40020,461
40080,469
40140,461
40200,461
40260,469
40320,461
40380,469
40440,461
40500,461
40560,432
40620,430
40680,461
40740,453
40800,461
40860,429
40920,461
40980,461
41040,469
41100,461
41160,469
41220,440
41280,461
41340,468
41400,461
41460,423
41520,468
41580,461
41640,461
41700,468
41760,461
41820,461
41880,468
41940,461
42000,461
42060,468
42120,461
42180,469
42240,461
42300,468
42360,419
42420,461
42480,468
42540,461
42600,461
42660,468
42720,461
42780,468
42840,442
42900,461
42960,468
43020,461
43080,461
43140,468
43200,461
43260,439
43320,468
43380,461
43440,469
43500,461
43560,468
43620,461
43680,461
43740,434
43800,461
43860,468
43920,461
43980,468
44040,461
44100,469
44160,462
44220,461
44280,445
44340,461
44400,448
44460,468
44520,461
44580,468
44640,461
44700,461
44760,469
44820,443
44880,469
44940,461
45000,461
45060,439
45120,461
45180,469
45240,461
45300,469
45360,461
45420,461
45480,469
45540,461
45600,469
45660,461
45720,468
45780,461
45840,452
45900,461
45960,419
46020,418
46080,461
46140,461
46200,468
46260,461
46320,461
46380,469
46440,461
46500,461
46560,459
46620,461
46680,403
46740,461
46800,469
46860,469
46920,468
46980,461
47040,461
47100,468
47160,461
47220,469
47280,461
47340,461
47400,469
47460,411
47520,461
47580,468
47640,461
