"Interval start","Filtered packets"
0,4
10,1
20,3
30,2
40,2
50,3
60,2
70,3
80,11
90,34
100,2
110,2
120,2
130,3
140,3
150,2
160,2
170,4
180,3
190,1
200,10
210,1
220,19
230,2
240,3
250,2
260,2
270,2
280,4
290,2
300,4
310,1
320,2
330,1
340,6
350,24
360,3
370,2
380,2
390,1
400,3
410,3
420,3
430,1
440,3
450,2
460,2
470,14
480,6
490,16
500,2
510,2
520,2
530,3
540,3
550,1
560,1
570,4
580,3
590,2
600,2
610,1
620,2
630,1
640,3
650,18
660,10
670,1
680,3
690,2
700,3
710,2
720,3
730,1
740,2
750,3
760,2
770,3
780,2
790,1
800,3
810,2
820,17
830,9
840,3
850,1
860,2
870,3
880,2
890,2
900,3
910,1
920,3
930,1
940,3
950,2
960,2
970,2
980,11
990,1
1000,19
1010,2
1020,2
1030,1
1040,3
1050,2
1060,3
1070,2
1080,2
1090,2
1100,2
1110,1
1120,18
1130,2
1140,3
1150,10
1160,4
1170,2
1180,3
1190,2
1200,3
1210,2
1220,2
1230,1
1240,4
1250,3
1260,3
1270,13
1280,4
1290,9
1300,2
1310,3
1320,3
1330,2
1340,2
1350,2
1360,2
1370,3
1380,2
1390,4
1400,2
1410,1
1420,2
1430,19
1440,11
1450,2
1460,2
1470,2
1480,2
1490,3
1500,2
1510,2
1520,3
1530,1
1540,4
1550,2
1560,36
1570,11
1580,2
1590,2
1600,4
1610,3
1620,3
1630,2
1640,2
1650,4
1660,3
1670,2
1680,3
1690,1
1700,3
1710,3
1720,17
1730,12
1740,3
1750,2
1760,2
1770,2
1780,3
1790,2
1800,4
1810,2
1820,3
1830,3
1840,2
1850,15
1860,5
1870,3
1880,3
1890,1
1900,3
1910,10
1920,3
1930,1
1940,4
1950,3
1960,3
1970,3
1980,3
1990,3
2000,18
2010,2
2020,2
2030,15
2040,4
2050,2
2060,3
2070,2
2080,2
2090,4
2100,4
2110,4
2120,2
2130,1
2140,3
2150,3
2160,4
