"Interval start","Filtered packets"
0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,3
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,1
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,1
49,0
50,1
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,2
72,1
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,0
81,1
82,1
83,0
84,0
85,1
86,0
87,0
88,0
89,2
90,2
91,4
92,1
93,2
94,2
95,0
96,4
97,4
98,5
99,2
100,2
101,2
102,3
103,1
104,1
105,2
106,1
107,1
108,2
109,1
110,0
111,3
112,2
113,3
114,1
115,1
116,1
117,0
118,0
119,0
120,1
121,3
122,5
123,2
124,0
125,2
126,0
127,0
128,0
129,0
130,1
131,0
132,0
133,0
134,0
135,2
136,0
137,5
138,4
139,1
140,11
141,1
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,1
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,1
161,1
162,0
163,0
164,1
165,0
166,0
167,0
168,0
169,0
170,1
171,4
172,0
173,0
174,2
175,0
176,1
177,0
178,0
179,0
180,2
181,0
182,0
183,1
184,0
185,1
186,0
187,1
188,0
189,0
190,1
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,3
201,0
202,0
203,0
204,0
205,1
206,3
207,1
208,0
209,0
210,1
211,0
212,2
213,1
214,0
215,1
216,0
217,0
218,1
219,0
220,2
221,1
222,0
223,1
224,0
225,0
226,0
227,0
228,0
229,0
230,1
231,1
232,0
233,0
234,0
235,0
236,1
237,2
238,0
239,1
240,1
241,2
242,0
243,1
244,0
245,0
246,1
247,1
248,0
249,1
250,1
251,1
252,0
253,0
254,0
255,0
256,0
257,1
258,0
259,1
260,1
261,1
262,6
263,0
264,0
265,0
266,1
267,0
268,0
269,2
270,1
271,0
272,0
273,1
274,1
275,0
276,0
277,1
278,0
279,1
280,2
281,0
282,0
283,0
284,0
285,1
286,0
287,1
288,0
289,0
290,2
291,0
292,0
293,1
294,0
295,1
296,1
297,0
298,0
299,0
300,2
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,1
310,1
311,0
312,0
313,1
314,0
315,1
316,0
317,0
318,0
319,0
320,2
321,1
322,0
323,1
324,0
325,0
326,1
327,0
328,0
329,0
330,2
331,2
332,0
333,0
334,0
335,0
336,1
337,0
338,1
339,0
340,1
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,1
350,2
351,1
352,2
353,0
354,0
355,0
356,2
357,1
358,1
359,0
360,1
361,1
362,0
363,0
364,1
365,0
366,1
367,0
368,0
369,0
370,0
371,1
372,1
373,0
374,1
375,0
376,0
377,0
378,0
379,0
380,1
381,3
382,0
383,0
384,0
385,0
386,1
387,1
388,1
389,0
390,0
391,0
392,7
393,0
394,1
395,1
396,0
397,0
398,0
399,0
400,3
401,0
402,1
403,0
404,0
405,0
406,0
407,0
408,1
409,0
410,3
411,0
412,0
413,0
414,0
415,0
416,1
417,0
418,1
419,0
420,2
421,1
422,0
423,0
424,1
425,0
426,0
427,0
428,1
429,0
430,1
431,1
432,0
433,0
434,0
435,0
436,1
437,3
438,1
439,0
440,0
441,2
442,0
443,0
444,2
445,0
446,2
447,0
448,0
449,0
450,0
451,1
452,0
453,0
454,0
455,0
456,0
457,1
458,0
459,0
460,1
461,2
462,0
463,0
464,1
465,0
466,1
467,0
468,0
469,0
470,1
471,1
472,1
473,0
474,1
475,0
476,1
477,2
478,0
479,0
480,1
481,2
482,1
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,0
493,0
494,0
495,0
496,1
497,0
498,0
499,2
500,1
501,2
502,2
503,0
504,0
505,0
506,1
507,0
508,1
509,0
510,1
511,1
512,0
513,0
514,2
515,4
516,0
517,1
518,0
519,1
520,1
521,1
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,1
531,1
532,0
533,1
534,0
535,0
536,1
537,0
538,1
539,1
540,1
541,1
542,0
543,0
544,0
545,1
546,0
547,1
548,0
549,0
550,1
551,1
552,1
553,1
554,0
555,1
556,0
557,0
558,1
559,0
560,1
561,1
562,0
563,0
564,0
565,0
566,1
567,0
568,0
569,1
570,0
571,1
572,0
573,1
574,0
575,1
576,0
577,0
578,0
579,0
580,1
581,2
582,0
583,1
584,0
585,0
586,0
587,0
588,0
589,1
590,1
591,2
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,2
602,0
603,0
604,0
605,1
606,0
607,0
608,0
609,1
610,0
611,2
612,0
613,0
614,0
615,0
616,1
617,1
618,0
619,1
620,0
621,2
622,0
623,0
624,0
625,1
626,0
627,1
628,0
629,0
630,0
631,1
632,0
633,2
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,5
642,0
643,0
644,0
645,1
646,0
647,1
648,0
649,0
650,1
651,0
652,1
653,1
654,0
655,3
656,1
657,0
658,0
659,0
660,1
661,1
662,1
663,1
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,1
673,0
674,0
675,0
676,0
677,1
678,0
679,0
680,1
681,2
682,1
683,1
684,1
685,0
686,1
687,0
688,0
689,1
690,0
691,1
692,1
693,0
694,1
695,0
696,0
697,0
698,0
699,0
700,2
701,2
702,1
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,1
711,1
712,0
713,0
714,0
715,0
716,1
717,0
718,0
719,0
720,1
721,2
722,0
723,0
724,0
725,0
726,0
727,1
728,0
729,1
730,0
731,1
732,0
733,1
734,0
735,1
736,0
737,3
738,0
739,0
740,0
741,3
742,0
743,1
744,0
745,0
746,1
747,0
748,0
749,0
750,0
751,1
752,0
753,0
754,0
755,0
756,0
757,1
758,1
759,0
760,0
761,2
762,1
763,0
764,1
765,0
766,0
767,0
768,0
769,0
770,2
771,1
772,1
773,0
774,0
775,0
776,0
777,0
778,1
779,0
780,1
781,2
782,0
783,0
784,0
785,0
786,1
787,0
788,0
789,0
790,0
791,1
792,0
793,0
794,1
795,0
796,0
797,0
798,1
799,0
800,2
801,1
802,0
803,0
804,0
805,0
806,2
807,0
808,1
809,0
810,0
811,1
812,0
813,0
814,1
815,0
816,1
817,0
818,0
819,0
820,1
821,1
822,0
823,0
824,1
825,1
826,0
827,0
828,0
829,0
830,1
831,1
832,0
833,0
834,1
835,0
836,2
837,0
838,0
839,0
840,1
841,1
842,2
843,0
844,1
845,0
846,1
847,0
848,0
849,0
850,1
851,7
852,2
853,0
854,1
855,0
856,0
857,0
858,0
859,0
860,0
861,2
862,0
863,0
864,0
865,0
866,2
867,0
868,0
869,0
870,0
871,2
872,1
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,3
882,0
883,1
884,0
885,0
886,0
887,0
888,0
889,1
890,1
891,4
892,0
893,0
894,0
895,0
896,1
897,0
898,0
899,1
900,0
901,2
902,0
903,2
904,0
905,1
906,0
907,0
908,0
909,1
910,0
911,2
912,0
913,0
914,0
915,0
916,0
917,1
918,0
919,1
920,0
921,2
922,0
923,0
924,0
925,3
926,1
927,0
928,0
929,0
930,0
931,1
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,1
941,2
942,0
943,0
944,0
945,1
946,0
947,1
948,9
949,17
950,17
951,18
952,18
953,17
954,17
955,18
956,15
957,16
958,17
959,15
960,18
961,15
962,17
963,16
964,16
965,17
966,17
967,16
968,16
969,17
970,17
971,17
972,18
973,18
974,16
975,17
976,17
977,21
978,18
979,16
980,19
981,17
982,19
983,17
984,17
985,17
986,18
987,18
988,17
989,17
990,16
991,17
992,18
993,18
994,18
995,19
996,18
997,16
998,18
999,17
1000,18
1001,19
1002,20
1003,20
1004,16
1005,16
1006,15
1007,16
1008,16
1009,16
1010,17
1011,19
1012,18
1013,17
1014,16
1015,16
1016,18
1017,16
1018,17
1019,17
1020,17
1021,18
1022,20
1023,18
1024,17
1025,17
1026,17
1027,17
1028,17
1029,17
1030,17
1031,16
1032,19
1033,17
1034,15
1035,17
1036,16
1037,19
1038,18
1039,16
1040,18
1041,18
1042,18
1043,18
1044,16
1045,17
1046,18
1047,18
1048,17
1049,18
1050,17
1051,16
1052,17
1053,16
1054,18
1055,17
1056,16
1057,20
1058,17
1059,17
1060,17
1061,17
1062,17
1063,16
1064,17
1065,17
1066,17
1067,17
1068,15
1069,15
1070,19
1071,17
1072,18
1073,17
1074,19
1075,17
1076,18
1077,17
1078,15
1079,17
1080,17
1081,16
1082,17
1083,17
1084,16
1085,16
1086,16
1087,16
1088,16
1089,16
1090,17
1091,16
1092,17
1093,16
1094,18
1095,16
1096,18
1097,16
1098,16
1099,17
1100,18
1101,16
1102,18
1103,17
1104,15
1105,18
1106,19
1107,18
1108,16
1109,17
1110,23
1111,18
1112,19
1113,16
1114,17
1115,17
1116,17
1117,17
1118,16
1119,17
1120,17
1121,18
1122,17
1123,17
1124,17
1125,17
1126,17
1127,18
1128,18
1129,17
1130,18
1131,19
1132,17
1133,20
1134,17
1135,17
1136,17
1137,17
1138,16
1139,18
1140,17
1141,19
1142,17
1143,17
1144,17
1145,16
1146,17
1147,17
1148,17
1149,16
1150,16
1151,17
1152,18
1153,19
1154,16
1155,16
1156,17
1157,17
1158,17
1159,16
1160,16
1161,18
1162,19
1163,18
1164,17
1165,17
1166,17
1167,17
1168,17
1169,18
1170,16
1171,17
1172,17
1173,19
1174,17
1175,19
1176,17
1177,18
1178,19
1179,17
1180,16
1181,17
1182,18
1183,18
1184,17
1185,16
1186,17
1187,18
1188,12
1189,17
1190,18
1191,17
1192,17
1193,18
1194,16
1195,16
1196,19
1197,17
1198,18
1199,18
1200,18
1201,17
1202,16
1203,18
1204,17
1205,17
1206,16
1207,17
1208,17
1209,17
1210,17
1211,18
1212,17
1213,18
1214,17
1215,18
1216,16
1217,16
1218,17
1219,16
1220,18
1221,18
1222,17
1223,18
1224,18
1225,18
1226,18
1227,18
1228,18
