"Interval start","Filtered packets"
0,2
10,2
20,26
30,1
40,3
50,1
60,3
70,4
80,5
90,3
100,1
110,2
120,16
130,3
140,24
150,2
160,2
170,2
180,2
190,3
200,3
210,4
220,2
230,2
240,3
250,2
260,23
270,4
280,4
290,2
300,13
310,3
320,1
330,4
340,1
350,3
360,3
370,1
380,7
390,2
400,1
410,0
420,0
430,11
440,0
450,0
460,1
470,0
480,0
490,1
500,66
510,6
520,2
530,0
540,5
550,4
560,0
570,6
580,1
590,4
600,12
610,3
620,2
630,3
640,2
650,2
660,23
670,3
680,3
690,4
700,1
710,2
720,2
730,3
740,2
750,3
760,2
770,2
780,12
790,3
800,24
810,3
820,2
830,2
840,2
850,4
860,3
870,4
880,3
890,3
900,2
910,4
920,12
930,3
940,1
950,2
960,21
970,7
980,4
990,2
1000,3
1010,2
1020,2
1030,4
1040,1
1050,5
1060,1
1070,3
1080,15
1090,7
1100,23
1110,2
1120,2
1130,3
1140,2
1150,4
1160,1
1170,84
1180,207
1190,3
1200,6
1210,2
1220,28
1230,14
1240,2
1250,2
1260,3
1270,2
1280,1
1290,3
1300,1
1310,4
1320,2
1330,2
1340,2
1350,14
1360,25
1370,2
1380,1
1390,10
1400,2
1410,3
1420,2
1430,2
1440,4
1450,3
1460,3
1470,3
1480,21
1490,3
1500,1
1510,3
1520,1
1530,27
1540,1
1550,2
1560,3
1570,2
1580,2
1590,3
1600,13
1610,4
1620,1
1630,5
1640,2
1650,5
1660,19
1670,2
1680,2
1690,2
1700,3
1710,3
1720,2
1730,4
1740,2
1750,9
1760,14
1770,4
1780,6
1790,3
1800,23
1810,5
1820,2
1830,2
1840,3
1850,2
1860,2
1870,4
1880,2
1890,4
1900,1
1910,2
1920,2
1930,15
1940,3
1950,3
1960,24
1970,2
1980,2
1990,3
2000,2
2010,3
2020,1
2030,3
2040,3
2050,3
2060,3
2070,2
2080,3
2090,16
2100,1
2110,8
2120,41
2130,5
2140,1
2150,3
2160,2
2170,2
2180,3
2190,3
2200,2
2210,5
2220,1
2230,3
2240,12
2250,3
2260,24
2270,3
2280,2
2290,2
2300,2
2310,2
2320,3
2330,3
2340,1
2350,4
2360,11
2370,3
2380,3
2390,24
2400,3
2410,4
2420,2
2430,3
2440,3
2450,2
2460,0
2470,4
2480,1
2490,4
2500,2
2510,2
2520,36
2530,2
2540,3
2550,4
2560,2
2570,2
2580,1
2590,4
2600,1
2610,4
2620,3
2630,2
2640,2
2650,3
2660,2
2670,6
2680,22
2690,4
2700,2
2710,1
2720,1
2730,2
2740,2
2750,3
2760,0
2770,5
2780,1
2790,2
2800,1
2810,1
2820,1
2830,19
2840,1
2850,2
2860,1
2870,1
2880,2
