"Interval start","Filtered packets"
0,9
10,3
20,11
30,3
40,5
50,3
60,7
70,13
80,17
90,7
100,1
110,5
120,5
130,7
140,11
150,7
160,3
170,3
180,5
190,7
200,17
210,3
220,7
230,5
240,6
250,5
260,17
270,3
280,3
290,6
300,11
310,5
320,13
330,5
340,3
350,9
360,1
370,5
380,15
390,1
400,5
410,8
420,3
430,5
440,5
450,11
460,1
470,3
480,5
490,7
500,11
510,3
520,5
530,5
540,7
550,13
560,13
570,3
580,13
590,8
600,3
610,7
620,11
630,7
640,1
650,3
660,11
670,7
680,15
690,3
700,5
710,5
720,2
730,5
740,19
750,3
760,7
770,5
780,3
790,5
800,5
810,5
820,4
830,7
840,4
850,10
860,25
870,3
880,3
890,6
900,1
910,3
920,19
930,3
940,5
950,5
960,11
970,2
980,18
990,3
1000,5
1010,3
1020,1
1030,8
1040,21
1050,1
1060,1
1070,13
1080,1
1090,4
1100,17
1110,7
1120,1
1130,1
1140,5
1150,5
1160,15
1170,9
1180,5
1190,4
1200,1
1210,4
1220,13
1230,7
1240,3
1250,7
1260,1
1270,9
1280,13
1290,14
1300,3
1310,3
1320,7
1330,6
1340,16
1350,9
1360,9
1370,9
1380,5
1390,3
1400,13
1410,7
1420,3
1430,8
1440,7
1450,3
1460,11
1470,15
1480,3
1490,6
1500,3
1510,5
1520,11
1530,5
1540,5
1550,7
1560,1
1570,3
1580,21
1590,5
1600,3
1610,7
1620,4
1630,1
1640,13
1650,7
1660,5
1670,5
1680,7
1690,5
1700,13
1710,7
1720,9
1730,3
1740,5
1750,1
1760,11
1770,3
1780,7
1790,6
1800,3
1810,1
1820,15
1830,1
1840,7
1850,5
1860,7
1870,3
1880,19
1890,9
1900,5
1910,5
1920,3
1930,5
1940,13
1950,3
1960,7
1970,7
1980,1
1990,9
2000,15
2010,1
2020,5
2030,9
2040,7
2050,3
2060,13
2070,3
2080,7
2090,12
2100,1
2110,5
2120,15
2130,1
2140,7
2150,7
2160,2
2170,1
2180,15
2190,9
2200,5
2210,5
2220,5
2230,1
2240,18
2250,5
2260,7
2270,5
2280,1
2290,9
2300,15
2310,3
2320,5
2330,9
2340,3
2350,1
2360,13
2370,5
2380,5
2390,5
2400,9
2410,5
2420,11
2430,3
2440,5
2450,9
2460,5
2470,3
2480,15
2490,1
2500,9
2510,11
2520,3
2530,2
2540,11
2550,7
2560,3
2570,7
2580,7
2590,3
2600,17
2610,3
2620,5
2630,11
2640,5
2650,2
2660,15
2670,5
2680,3
2690,12
2700,11
2710,1
2720,11
2730,9
2740,1
2750,10
2760,5
2770,5
2780,13
2790,3
2800,9
2810,11
2820,1
2830,3
2840,13
2850,9
2860,1
2870,8
2880,9
2890,1
2900,15
2910,5
2920,3
2930,7
2940,7
2950,5
2960,11
2970,3
2980,3
2990,8
3000,9
3010,1
3020,13
3030,5
3040,1
3050,5
3060,7
3070,9
3080,11
3090,3
3100,11
3110,4
3120,7
3130,5
3140,13
3150,3
3160,1
3170,7
3180,11
3190,3
3200,17
3210,5
3220,1
3230,6
3240,13
3250,3
3260,17
3270,1
3280,5
3290,4
3300,7
3310,9
3320,15
3330,1
3340,1
3350,6
3360,9
3370,1
3380,13
3390,3
3400,3
3410,9
3420,11
3430,9
3440,11
3450,5
3460,8
3470,5
3480,10
3490,1
3500,15
3510,12
3520,1
3530,4
3540,7
3550,1
3560,11
3570,3
3580,4
3590,4
3600,1
3610,7
3620,11
3630,1
3640,5
3650,1
3660,1
3670,5
3680,15
3690,1
3700,15
3710,9
3720,3
3730,10
3740,11
3750,3
3760,5
3770,5
3780,1
3790,7
3800,15
3810,1
3820,9
3830,7
3840,7
3850,7
3860,11
3870,5
3880,3
3890,6
3900,3
3910,11
3920,17
3930,5
3940,3
3950,7
3960,6
3970,1
3980,21
3990,1
4000,1
4010,5
4020,5
4030,1
4040,21
4050,5
4060,3
4070,3
4080,3
4090,7
4100,7
4110,1
4120,3
4130,9
4140,11
4150,3
4160,17
4170,3
4180,1
4190,4
4200,9
4210,4
4220,15
4230,3
4240,9
4250,3
4260,3
4270,9
4280,17
4290,1
4300,1
4310,3
4320,3
4330,3
4340,23
4350,5
4360,1
4370,5
4380,3
4390,5
4400,15
4410,1
4420,7
4430,5
4440,11
4450,6
4460,19
4470,1
4480,3
4490,6
4500,3
4510,3
4520,7
4530,5
4540,1
4550,9
4560,3
4570,4
4580,25
4590,1
4600,4
4610,5
4620,1
4630,1
4640,21
4650,13
4660,10
4670,3
4680,5
4690,1
4700,11
4710,9
4720,3
4730,5
4740,13
4750,11
4760,14
4770,7
4780,3
4790,8
4800,2
4810,1
4820,15
4830,7
4840,3
4850,11
4860,5
4870,3
4880,13
4890,12
4900,5
4910,3
4920,1
4930,9
4940,17
4950,13
4960,5
4970,5
4980,1
4990,1
5000,15
5010,7
5020,1
5030,7
5040,8
5050,5
5060,17
5070,5
5080,5
5090,6
5100,1
5110,3
5120,14
5130,5
5140,1
5150,9
5160,9
5170,1
5180,17
5190,7
5200,3
5210,3
5220,5
5230,3
5240,13
5250,1
5260,13
5270,7
5280,3
5290,1
5300,15
5310,1
5320,5
5330,7
5340,9
5350,1
5360,17
5370,5
5380,7
5390,4
5400,2
5410,7
5420,13
5430,1
5440,7
5450,5
5460,7
5470,6
5480,18
5490,3
5500,5
5510,3
5520,5
5530,3
5540,13
5550,3
5560,7
5570,9
5580,3
5590,3
5600,15
5610,3
5620,5
5630,7
5640,8
5650,1
5660,17
5670,9
5680,5
5690,4
5700,5
5710,3
5720,17
5730,1
5740,9
5750,3
5760,3
5770,10
5780,23
5790,3
5800,1
5810,11
5820,4
5830,1
5840,15
5850,5
5860,1
5870,13
5880,11
5890,3
5900,11
5910,3
5920,5
5930,7
5940,5
5950,1
5960,17
5970,9
5980,3
5990,10
6000,7
6010,2
6020,11
6030,5
6040,3
6050,7
6060,5
6070,5
6080,17
6090,1
6100,5
6110,9
6120,3
6130,1
6140,17
6150,1
6160,1
6170,9
6180,11
6190,1
6200,11
6210,3
6220,3
6230,11
6240,9
6250,6
6260,13
6270,3
6280,9
6290,12
6300,3
6310,1
6320,13
6330,5
6340,5
6350,9
6360,7
6370,3
6380,19
6390,5
6400,3
6410,7
6420,7
6430,3
6440,15
6450,1
6460,1
6470,11
6480,11
6490,2
6500,13
6510,5
6520,1
6530,3
6540,13
6550,3
6560,11
6570,1
6580,7
6590,12
6600,5
6610,6
6620,15
6630,1
6640,3
6650,7
6660,5
6670,9
6680,11
6690,13
6700,3
6710,3
6720,7
6730,5
6740,13
6750,3
6760,7
6770,5
6780,7
6790,7
6800,17
6810,1
6820,13
6830,4
6840,11
6850,3
6860,13
6870,5
6880,7
6890,10
6900,5
6910,5
6920,11
6930,5
6940,5
6950,6
6960,7
6970,1
6980,15
6990,11
7000,3
7010,5
7020,13
7030,3
7040,11
7050,7
7060,5
7070,3
7080,1
7090,14
7100,19
7110,3
7120,7
7130,3
7140,3
7150,7
7160,13
7170,2
7180,7
7190,8
7200,11
7210,5
7220,11
7230,5
7240,5
7250,3
7260,3
7270,11
7280,12
7290,3
7300,13
7310,5
7320,1
7330,7
7340,21
7350,3
7360,1
7370,9
7380,3
7390,7
7400,17
