"Interval start","All Packets"
0,1
1,1
2,0
3,2
4,1
5,0
6,1
7,0
8,0
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,3
19,0
20,1
21,0
22,0
23,0
24,0
25,2
26,0
27,0
28,0
29,0
30,0
31,0
32,1
33,0
34,0
35,0
36,0
37,2
38,1
39,0
40,1
41,0
42,1
43,2
44,0
45,2
46,1
47,2
48,1
49,0
50,0
51,0
52,1
53,0
54,1
55,0
56,1
57,2
58,1
59,1
60,2
61,2
62,0
63,1
64,1
65,0
66,1
67,0
68,0
69,0
70,1
71,2
72,0
73,0
74,0
75,0
76,0
77,1
78,1
79,1
80,2
81,0
82,0
83,0
84,0
85,1
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,1
98,2
99,0
100,1
101,0
102,0
103,1
104,0
105,1
106,1
107,1
108,2
109,0
110,0
111,1
112,0
113,0
114,1
115,0
116,0
117,1
118,1
119,0
120,3
121,10
122,1
123,1
124,2
125,0
126,2
127,0
128,1
129,0
130,1
131,1
132,3
133,0
134,0
135,0
136,1
137,1
138,2
139,0
140,1
141,1
142,1
143,1
144,0
145,0
146,1
147,0
148,0
149,0
150,0
151,2
152,0
153,0
154,0
155,0
156,1
157,1
158,2
159,0
160,1
161,0
162,0
163,1
164,0
165,1
166,1
167,1
168,0
169,0
170,0
171,0
172,0
173,0
174,1
175,0
176,0
177,1
178,1
179,0
180,1
181,0
182,0
183,1
184,1
185,0
186,2
187,3
188,0
189,2
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,1
198,1
199,0
200,1
201,0
202,0
203,0
204,1
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,1
218,1
219,2
220,2
221,0
222,0
223,1
224,0
225,1
226,1
227,1
228,1
229,2
230,0
231,0
232,0
233,0
234,1
235,1
236,0
237,1
238,1
239,0
240,1
241,0
242,0
243,1
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,1
252,1
253,0
254,2
255,2
256,0
257,1
258,1
259,0
260,1
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,1
269,2
270,0
271,0
272,1
273,1
274,0
275,1
276,1
277,2
278,1
279,0
280,1
281,0
282,0
283,1
284,1
285,2
286,2
287,0
288,1
289,0
290,0
291,0
292,1
293,0
294,1
295,0
296,0
297,2
298,1
299,1
300,1
301,0
302,0
303,2
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,4
312,0
313,0
314,0
315,1
316,1
317,2
318,1
319,1
320,1
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,1
329,1
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,1
338,1
339,0
340,1
341,0
342,0
343,1
344,0
345,2
346,1
347,2
348,1
349,0
350,0
351,0
352,0
353,0
354,1
355,0
356,0
357,1
358,1
359,1
360,4
361,2
362,0
363,1
364,0
365,0
366,0
367,0
368,0
369,1
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,1
379,0
380,1
381,0
382,1
383,1
384,0
385,1
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,1
398,1
399,0
400,1
401,0
402,0
403,1
404,1
405,1
406,2
407,0
408,2
409,0
410,0
411,0
412,0
413,0
414,1
415,1
416,0
417,2
418,1
419,1
420,3
421,0
422,0
423,1
424,1
425,0
426,0
427,0
428,0
429,1
430,1
431,0
432,0
433,0
434,0
435,0
436,0
437,1
438,2
439,1
440,1
441,0
442,0
443,0
444,0
445,0
446,0
447,1
448,1
449,0
450,1
451,0
452,0
453,0
454,0
455,0
456,0
457,1
458,1
459,2
460,1
461,0
462,0
463,1
464,0
465,1
466,1
467,0
468,1
469,1
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,2
478,1
479,0
480,1
481,1
482,0
483,1
484,1
485,0
486,1
487,0
488,0
489,0
490,1
491,0
492,0
493,0
494,0
495,1
496,1
497,0
498,4
499,0
500,1
501,0
502,0
503,0
504,0
505,1
506,2
507,0
508,0
509,0
510,1
511,0
512,1
513,1
514,0
515,2
516,0
517,0
518,1
519,1
520,0
521,1
522,2
523,1
524,3
525,1
526,1
527,0
528,1
529,0
530,0
531,0
532,0
533,0
534,0
535,1
536,1
537,0
538,1
539,1
540,0
541,1
542,0
543,1
544,1
545,0
546,2
547,0
548,1
549,0
550,1
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,1
560,0
561,3
562,0
563,2
564,0
565,0
566,0
567,0
568,0
569,1
570,0
571,0
572,0
573,0
574,1
575,2
576,1
577,1
578,2
579,1
580,1
581,1
582,0
583,0
584,1
585,1
586,1
587,1
588,2
589,0
590,0
591,1
592,2
593,0
594,1
595,2
596,1
597,1
598,1
599,2
600,0
601,1
602,1
603,2
604,2
605,0
606,1
607,0
608,1
609,0
610,1
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,2
619,1
620,0
621,1
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,1
630,0
631,1
632,0
633,1
634,0
635,1
636,0
637,0
638,1
639,1
640,0
641,1
642,1
643,1
644,1
645,3
646,2
647,0
648,3
649,1
650,2
651,0
652,0
653,0
654,0
655,1
656,0
657,1
658,2
659,1
660,2
661,1
662,0
663,1
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,1
675,0
676,2
677,0
678,1
679,1
680,0
681,1
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,1
699,1
700,0
701,1
702,2
703,1
704,2
705,1
706,1
707,1
708,2
709,0
710,1
711,0
712,0
713,0
714,0
715,1
716,0
717,0
718,1
719,1
720,0
721,2
722,0
723,1
724,1
725,0
726,1
727,0
728,0
729,0
730,1
731,0
732,3
733,2
734,0
735,0
736,0
737,0
738,2
739,1
740,0
741,1
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,0
750,0
751,0
752,0
753,1
754,0
755,0
756,0
757,0
758,1
759,1
760,0
761,1
762,0
763,0
764,2
765,1
766,1
767,1
768,0
769,1
770,0
771,0
772,2
773,1
774,0
775,2
776,0
777,0
778,1
779,1
780,0
781,1
782,0
783,0
784,1
785,0
786,0
787,0
788,1
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,1
799,1
800,0
801,1
802,0
803,0
804,0
805,0
806,0
807,1
808,0
809,0
810,0
