"Interval start","Filtered packets"
0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,1
7,0
7.5,0
8,0
8.5,0
9,0
9.5,0
10,0
10.5,0
11,0
11.5,0
12,1
12.5,0
13,0
13.5,0
14,0
14.5,0
15,0
15.5,0
16,0
16.5,0
17,0
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,1
23.5,1
24,1
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,1
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,0
32.5,0
33,0
33.5,0
34,0
34.5,0
35,0
35.5,0
36,5
36.5,93
37,106
37.5,96
38,90
38.5,117
39,104
39.5,99
40,105
40.5,114
41,122
41.5,96
42,92
42.5,104
43,102
43.5,128
44,103
44.5,104
45,99
45.5,98
46,102
46.5,109
47,95
47.5,96
48,120
48.5,99
49,99
49.5,91
50,99
50.5,95
51,107
51.5,89
52,95
52.5,100
53,107
53.5,92
54,108
54.5,105
55,106
55.5,96
56,104
56.5,102
57,107
57.5,99
58,118
58.5,99
59,87
59.5,112
60,116
60.5,99
61,99
61.5,105
62,104
62.5,97
63,100
63.5,18
