"Interval start","Filtered packets"
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,0
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,0
4.9,0
5,0
5.1,0
5.2,0
5.3,0
5.4,0
5.5,0
5.6,0
5.7,0
5.8,0
5.9,0
6,0
6.1,0
6.2,0
6.3,0
6.4,0
6.5,0
6.6,0
6.7,0
6.8,0
6.9,0
7,0
7.1,0
7.2,0
7.3,0
7.4,0
7.5,0
7.6,0
7.7,0
7.8,0
7.9,0
8,0
8.1,0
8.2,0
8.3,0
8.4,0
8.5,0
8.6,0
8.7,0
8.8,0
8.9,0
9,0
9.1,0
9.2,0
9.3,0
9.4,0
9.5,0
9.6,0
9.7,0
9.8,0
9.9,0
10,0
10.1,0
10.2,0
10.3,0
10.4,0
10.5,0
10.6,0
10.7,0
10.8,0
10.9,0
11,0
11.1,0
11.2,0
11.3,0
11.4,0
11.5,0
11.6,0
11.7,0
11.8,0
11.9,0
12,0
12.1,0
12.2,0
12.3,0
12.4,0
12.5,0
12.6,0
12.7,0
12.8,0
12.9,0
13,0
13.1,0
13.2,0
13.3,0
13.4,0
13.5,0
13.6,0
13.7,0
13.8,0
13.9,0
14,0
14.1,0
14.2,0
14.3,0
14.4,0
14.5,0
14.6,0
14.7,0
14.8,0
14.9,0
15,0
15.1,0
15.2,0
15.3,0
15.4,0
15.5,0
15.6,0
15.7,0
15.8,0
15.9,0
16,0
16.1,0
16.2,0
16.3,0
16.4,0
16.5,0
16.6,0
16.7,0
16.8,0
16.9,0
17,0
17.1,0
17.2,0
17.3,0
17.4,0
17.5,0
17.6,0
17.7,0
17.8,0
17.9,0
18,0
18.1,0
18.2,0
18.3,0
18.4,0
18.5,0
18.6,0
18.7,0
18.8,0
18.9,0
19,0
19.1,0
19.2,0
19.3,1
19.4,0
19.5,0
19.6,0
19.7,0
19.8,0
19.9,0
20,1
20.1,0
20.2,0
20.3,0
20.4,67
20.5,88
20.6,93
20.7,74
20.8,92
20.9,94
21,92
21.1,95
21.2,116
21.3,94
21.4,95
21.5,88
21.6,96
21.7,105
21.8,91
21.9,92
22,89
22.1,93
22.2,100
22.3,87
22.4,96
22.5,94
22.6,92
22.7,96
22.8,84
22.9,100
23,91
23.1,95
23.2,98
23.3,89
23.4,102
23.5,102
23.6,97
23.7,95
23.8,96
23.9,89
24,97
24.1,97
24.2,97
24.3,123
24.4,100
24.5,79
24.6,93
24.7,99
24.8,88
24.9,93
25,87
25.1,94
25.2,97
25.3,92
25.4,91
25.5,98
25.6,109
25.7,103
25.8,92
25.9,88
26,109
26.1,85
26.2,99
26.3,91
26.4,99
26.5,86
26.6,110
26.7,91
26.8,93
26.9,90
27,110
27.1,104
27.2,112
27.3,84
27.4,92
27.5,91
27.6,109
27.7,92
27.8,94
27.9,102
28,97
28.1,111
28.2,93
28.3,93
28.4,90
28.5,93
28.6,95
28.7,93
28.8,93
28.9,93
29,78
29.1,88
29.2,96
29.3,102
29.4,103
29.5,99
29.6,106
29.7,97
29.8,94
29.9,91
30,101
30.1,95
30.2,108
30.3,66
30.4,93
30.5,90
30.6,99
30.7,84
30.8,92
30.9,69
31,99
31.1,90
31.2,99
31.3,93
31.4,97
31.5,158
31.6,95
31.7,100
31.8,97
31.9,127
32,96
32.1,102
32.2,75
32.3,98
32.4,94
32.5,90
32.6,119
32.7,91
32.8,93
32.9,94
33,102
33.1,98
33.2,97
33.3,91
33.4,96
33.5,90
33.6,99
33.7,88
33.8,79
33.9,92
34,100
34.1,98
34.2,85
34.3,91
34.4,91
34.5,93
34.6,122
34.7,89
34.8,82
34.9,92
35,90
35.1,92
35.2,87
35.3,92
35.4,103
35.5,108
35.6,104
35.7,94
35.8,107
35.9,82
36,111
36.1,100
36.2,118
36.3,99
36.4,97
36.5,93
36.6,90
36.7,98
36.8,73
36.9,95
37,88
37.1,125
37.2,120
37.3,76
37.4,94
37.5,79
37.6,99
37.7,105
37.8,94
37.9,96
38,100
38.1,92
38.2,92
38.3,97
38.4,91
38.5,90
38.6,87
38.7,88
38.8,90
38.9,90
39,86
39.1,87
39.2,92
39.3,132
39.4,96
39.5,87
39.6,94
39.7,92
39.8,87
39.9,137
