"Interval start","All Packets"
0,11
1,17
2,14
3,164
4,196
5,223
6,126
7,105
8,167
9,263
10,200
11,144
12,239
13,1010
14,1394
15,283
16,321
17,374
18,464
19,260
20,308
21,366
22,415
23,327
24,353
25,279
26,188
27,668
28,332
29,392
30,309
31,512
32,368
33,415
34,393
35,304
36,312
37,398
38,411
39,290
40,328
41,472
42,454
43,227
44,361
45,347
46,503
47,221
48,366
49,369
50,673
51,275
52,311
53,374
54,577
55,297
56,491
57,394
58,321
59,450
60,589
61,197
62,238
63,554
64,670
65,735
66,795
67,203
68,377
69,210
70,380
71,421
72,476
73,66
74,10
75,17
76,12
77,12
78,41
79,434
80,261
81,383
82,394
83,405
84,288
85,378
86,370
87,423
88,444
89,478
90,307
91,289
92,309
93,478
94,55
95,9
96,9
97,10
98,4
99,18
100,5
101,47
102,150
103,241
104,534
105,568
106,753
107,706
108,481
109,608
110,617
111,653
112,707
113,750
114,749
115,749
116,735
117,743
118,722
119,752
120,766
121,741
122,786
123,732
124,731
125,762
126,751
127,746
128,759
129,755
130,736
131,760
132,759
133,728
134,758
135,740
136,729
137,779
138,741
139,730
140,779
141,753
142,763
143,700
144,811
145,823
146,878
147,1059
148,884
149,1094
150,1041
151,1369
152,981
153,1018
154,1026
155,1259
156,931
157,1036
158,1191
159,1239
160,925
161,1068
162,1162
163,1168
164,1046
165,1005
166,1202
167,1240
168,1336
169,1259
170,1122
171,1210
172,965
173,1165
174,1015
175,1172
176,1134
177,1057
178,1020
179,1319
180,1041
181,1055
182,1058
183,1301
184,1014
185,1109
186,1121
187,1124
188,1042
189,1069
190,1026
191,1274
192,1006
193,963
194,1122
195,1244
196,877
197,1067
198,1111
199,1203
200,253
201,269
202,278
203,225
204,440
205,24
206,212
207,288
208,405
209,264
210,193
211,114
212,124
213,89
214,8
215,4
216,2
217,4
218,4
219,4
220,4
221,31
222,12
223,4
224,2
225,4
226,0
227,2
228,2
229,0
230,1
231,0
232,6
233,0
234,0
235,0
236,1
237,2
238,2
239,0
240,2
241,0
242,8
243,0
244,0
245,0
246,1
247,0
248,3
249,2
250,4
251,3
252,8
253,1
254,0
255,0
256,0
257,2
258,0
259,0
260,0
261,0
262,14
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,19
273,2
274,0
275,0
276,0
277,0
278,2
279,1
280,0
281,79
282,8
283,2
284,0
285,0
286,0
287,0
288,1
289,0
290,0
291,5
292,11
