"Interval start","All Packets"
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,2
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,24
2.4,8
2.5,117
2.6,64
2.7,76
2.8,68
2.9,72
3,68
3.1,72
3.2,80
3.3,10
3.4,140
3.5,85
3.6,90
3.7,85
3.8,90
3.9,90
4,81
4.1,90
4.2,103
4.3,80
4.4,86
4.5,87
4.6,148
4.7,142
4.8,161
4.9,153
5,132
5.1,132
5.2,137
5.3,137
5.4,158
5.5,167
5.6,151
5.7,166
5.8,146
5.9,160
6,153
6.1,164
6.2,145
6.3,184
6.4,162
6.5,194
6.6,189
6.7,190
6.8,173
6.9,180
7,180
7.1,180
7.2,185
7.3,202
7.4,195
7.5,169
7.6,283
7.7,123
7.8,320
7.9,244
8,202
8.1,199
8.2,202
8.3,160
8.4,157
8.5,340
8.6,125
8.7,247
8.8,66
8.9,385
9,200
9.1,248
9.2,203
9.3,248
9.4,211
9.5,254
9.6,218
9.7,259
9.8,214
9.9,235
10,221
10.1,259
10.2,215
10.3,262
10.4,210
10.5,242
10.6,318
10.7,265
10.8,333
10.9,276
11,280
11.1,240
11.2,250
11.3,240
11.4,220
11.5,224
11.6,267
11.7,222
11.8,243
11.9,219
12,253
12.1,225
12.2,242
12.3,185
12.4,292
12.5,184
12.6,218
12.7,168
12.8,328
12.9,202
13,225
13.1,171
13.2,290
13.3,225
13.4,235
13.5,240
13.6,275
13.7,205
13.8,283
13.9,320
14,281
14.1,259
14.2,212
14.3,274
14.4,219
14.5,272
14.6,130
14.7,311
14.8,107
14.9,354
15,208
15.1,243
15.2,202
15.3,170
15.4,136
15.5,23
15.6,435
15.7,36
15.8,441
15.9,148
16,408
16.1,264
16.2,197
16.3,133
16.4,85
16.5,159
16.6,127
16.7,244
16.8,200
16.9,666
17,235
17.1,474
17.2,247
17.3,107
17.4,242
17.5,136
17.6,165
17.7,365
17.8,296
17.9,208
18,223
18.1,289
18.2,251
18.3,216
18.4,269
18.5,198
18.6,74
18.7,129
18.8,146
18.9,283
19,449
19.1,157
19.2,158
19.3,232
19.4,124
19.5,134
19.6,178
19.7,76
19.8,242
19.9,253
20,263
20.1,290
20.2,774
20.3,217
20.4,252
20.5,108
20.6,378
20.7,100
20.8,282
20.9,381
21,206
21.1,217
21.2,185
21.3,132
21.4,336
21.5,264
21.6,206
21.7,220
21.8,242
21.9,120
22,117
22.1,286
22.2,131
22.3,190
22.4,93
22.5,163
22.6,54
22.7,38
22.8,161
22.9,243
23,82
23.1,511
23.2,516
23.3,266
23.4,190
23.5,211
23.6,194
23.7,106
23.8,89
23.9,93
24,126
24.1,80
24.2,224
24.3,536
24.4,268
24.5,137
24.6,97
