"Interval start","Filtered packets"
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,2
1.8,1
1.9,0
2,0
2.1,0
2.2,0
2.3,2
2.4,0
2.5,0
2.6,0
2.7,3
2.8,2
2.9,0
3,3
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,1
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,1
4.9,0
5,0
5.1,0
5.2,0
5.3,0
5.4,0
5.5,0
5.6,0
5.7,0
5.8,0
5.9,0
6,0
6.1,0
6.2,0
6.3,0
6.4,0
6.5,0
6.6,0
6.7,0
6.8,0
6.9,0
7,1
7.1,0
7.2,1
7.3,0
7.4,0
7.5,0
7.6,0
7.7,0
7.8,0
7.9,0
8,0
8.1,0
8.2,1
8.3,0
8.4,0
8.5,0
8.6,0
8.7,0
8.8,0
8.9,0
9,0
9.1,0
9.2,0
9.3,0
9.4,0
9.5,1
9.6,0
9.7,0
9.8,0
9.9,0
10,0
10.1,0
10.2,0
10.3,1
10.4,0
10.5,0
10.6,0
10.7,0
10.8,0
10.9,0
11,0
11.1,0
11.2,0
11.3,0
11.4,0
11.5,0
11.6,0
11.7,0
11.8,0
11.9,0
12,0
12.1,0
12.2,0
12.3,0
12.4,0
12.5,0
12.6,0
12.7,0
12.8,0
12.9,0
13,0
13.1,0
13.2,0
13.3,0
13.4,0
13.5,1
13.6,95
13.7,89
13.8,94
13.9,106
14,93
14.1,92
14.2,93
14.3,106
14.4,93
14.5,95
14.6,95
14.7,97
14.8,92
14.9,105
15,94
15.1,88
15.2,95
15.3,95
15.4,106
15.5,105
15.6,93
15.7,94
15.8,99
15.9,99
16,101
16.1,84
16.2,87
16.3,89
16.4,106
16.5,114
16.6,94
16.7,91
16.8,93
16.9,108
17,88
17.1,103
17.2,105
17.3,91
17.4,95
17.5,86
17.6,102
17.7,95
17.8,106
17.9,98
18,98
18.1,84
18.2,94
18.3,89
18.4,91
18.5,99
18.6,89
18.7,97
18.8,96
18.9,98
19,103
19.1,95
19.2,94
19.3,89
19.4,94
19.5,95
19.6,93
19.7,76
19.8,133
19.9,96
20,91
20.1,86
20.2,78
20.3,127
20.4,99
20.5,91
20.6,96
20.7,102
20.8,96
20.9,101
21,104
21.1,93
21.2,99
21.3,99
21.4,93
21.5,90
21.6,106
21.7,46
21.8,123
21.9,104
22,108
22.1,82
22.2,104
22.3,78
22.4,105
22.5,82
22.6,101
22.7,87
22.8,102
22.9,100
23,133
23.1,97
23.2,89
23.3,94
23.4,68
23.5,100
23.6,117
23.7,83
23.8,106
23.9,106
24,80
24.1,94
24.2,98
24.3,108
24.4,103
24.5,97
24.6,88
24.7,97
24.8,93
24.9,104
25,100
25.1,92
25.2,85
25.3,106
25.4,99
25.5,98
25.6,99
25.7,94
25.8,100
25.9,90
26,98
26.1,84
26.2,101
26.3,95
26.4,99
26.5,102
26.6,104
26.7,98
26.8,94
26.9,84
27,120
27.1,82
27.2,116
27.3,95
27.4,107
27.5,95
27.6,99
27.7,97
27.8,99
27.9,95
28,93
28.1,104
28.2,96
28.3,136
28.4,113
28.5,90
28.6,110
28.7,101
28.8,89
28.9,102
29,100
29.1,97
29.2,93
29.3,91
29.4,109
29.5,98
29.6,95
29.7,99
29.8,112
29.9,94
30,102
30.1,101
30.2,95
30.3,101
30.4,108
30.5,99
30.6,94
30.7,93
30.8,112
30.9,59
31,0
31.1,0
31.2,0
31.3,0
31.4,0
31.5,0
31.6,0
31.7,0
31.8,0
31.9,0
32,0
32.1,0
32.2,0
32.3,0
32.4,0
32.5,0
32.6,0
32.7,0
32.8,0
32.9,0
33,0
33.1,0
33.2,0
33.3,0
33.4,0
33.5,0
33.6,0
33.7,0
33.8,0
33.9,0
34,0
34.1,0
34.2,0
34.3,0
34.4,0
34.5,0
34.6,0
34.7,0
34.8,0
34.9,0
35,0
35.1,0
35.2,0
35.3,0
35.4,0
35.5,0
35.6,0
35.7,0
35.8,0
35.9,0
36,0
36.1,0
36.2,0
36.3,1
