"Interval start","Filtered packets"
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,0
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,0
4.9,0
5,0
5.1,0
5.2,0
5.3,0
5.4,0
5.5,0
5.6,0
5.7,0
5.8,0
5.9,0
6,0
6.1,0
6.2,0
6.3,0
6.4,0
6.5,0
6.6,0
6.7,0
6.8,0
6.9,0
7,0
7.1,0
7.2,0
7.3,0
7.4,0
7.5,0
7.6,0
7.7,0
7.8,0
7.9,0
8,0
8.1,0
8.2,0
8.3,0
8.4,0
8.5,0
8.6,0
8.7,0
8.8,0
8.9,0
9,0
9.1,0
9.2,0
9.3,0
9.4,0
9.5,0
9.6,0
9.7,0
9.8,0
9.9,0
10,0
10.1,0
10.2,0
10.3,0
10.4,0
10.5,0
10.6,0
10.7,0
10.8,0
10.9,0
11,0
11.1,0
11.2,0
11.3,0
11.4,0
11.5,0
11.6,0
11.7,0
11.8,0
11.9,0
12,0
12.1,16
12.2,44
12.3,16
12.4,25
12.5,37
12.6,22
12.7,17
12.8,23
12.9,17
13,17
13.1,23
13.2,23
13.3,16
13.4,20
13.5,18
13.6,21
13.7,22
13.8,21
13.9,16
14,23
14.1,20
14.2,19
14.3,21
14.4,15
14.5,24
14.6,21
14.7,19
14.8,25
14.9,14
15,23
15.1,12
15.2,26
15.3,19
15.4,17
15.5,26
15.6,19
15.7,20
15.8,20
15.9,21
16,17
16.1,20
16.2,20
16.3,18
16.4,22
16.5,13
16.6,27
16.7,20
16.8,19
16.9,17
17,22
17.1,19
17.2,20
17.3,21
17.4,19
17.5,23
17.6,34
17.7,21
17.8,23
17.9,23
18,33
18.1,18
18.2,21
18.3,26
18.4,20
18.5,23
18.6,20
18.7,21
18.8,23
18.9,19
19,26
19.1,23
19.2,18
19.3,19
19.4,26
19.5,12
19.6,24
19.7,22
19.8,21
19.9,18
20,21
20.1,18
20.2,19
20.3,24
20.4,18
20.5,19
20.6,17
20.7,20
20.8,20
20.9,22
21,18
21.1,19
21.2,23
21.3,21
21.4,19
21.5,24
21.6,18
21.7,18
21.8,20
21.9,20
22,18
22.1,20
22.2,19
22.3,19
22.4,12
22.5,13
22.6,16
22.7,21
22.8,19
22.9,18
23,19
23.1,16
23.2,25
23.3,37
23.4,16
23.5,18
23.6,22
23.7,19
23.8,36
23.9,22
24,19
24.1,19
24.2,23
24.3,21
24.4,25
24.5,25
24.6,19
24.7,19
24.8,21
24.9,22
25,18
25.1,21
25.2,46
25.3,19
25.4,21
25.5,19
25.6,16
25.7,18
25.8,29
25.9,18
26,20
26.1,23
26.2,17
26.3,24
26.4,24
26.5,25
26.6,21
26.7,27
26.8,26
26.9,25
27,13
27.1,15
27.2,31
27.3,19
27.4,19
27.5,21
27.6,19
27.7,16
27.8,22
27.9,23
28,20
28.1,19
28.2,15
28.3,22
28.4,22
28.5,19
28.6,16
28.7,22
28.8,19
28.9,19
29,20
29.1,16
29.2,20
29.3,22
29.4,19
29.5,15
29.6,22
29.7,19
29.8,17
29.9,20
30,19
30.1,18
30.2,21
30.3,19
30.4,17
30.5,22
30.6,16
30.7,16
30.8,21
30.9,25
31,16
31.1,23
31.2,24
31.3,17
31.4,21
31.5,22
31.6,16
31.7,22
31.8,20
31.9,16
32,20
32.1,20
32.2,17
32.3,22
32.4,19
32.5,16
32.6,15
32.7,16
32.8,21
32.9,21
33,17
33.1,20
33.2,21
33.3,19
33.4,19
33.5,22
33.6,18
33.7,19
33.8,22
33.9,14
34,24
34.1,18
34.2,20
34.3,17
34.4,22
34.5,19
34.6,14
34.7,38
34.8,19
34.9,20
35,21
35.1,22
35.2,21
35.3,21
35.4,23
35.5,17
35.6,19
35.7,23
35.8,18
35.9,17
36,13
36.1,16
36.2,21
36.3,16
36.4,18
36.5,21
36.6,18
36.7,15
36.8,22
36.9,18
37,16
37.1,21
37.2,17
37.3,15
37.4,22
37.5,16
37.6,17
37.7,21
37.8,19
37.9,14
38,21
38.1,18
38.2,19
38.3,25
38.4,16
38.5,21
38.6,18
38.7,18
38.8,16
38.9,19
39,24
39.1,15
39.2,21
39.3,18
39.4,24
39.5,19
39.6,18
39.7,17
39.8,23
39.9,18
40,16
40.1,21
40.2,19
40.3,17
40.4,20
40.5,15
40.6,19
40.7,19
40.8,19
40.9,17
41,15
41.1,19
41.2,17
41.3,22
41.4,19
41.5,19
41.6,21
41.7,17
41.8,15
41.9,22
42,21
42.1,16
42.2,20
42.3,18
42.4,20
42.5,21
42.6,18
42.7,18
42.8,20
42.9,19
43,22
43.1,23
43.2,22
43.3,17
43.4,19
43.5,12
