"Interval start","All Packets"
0,0
0.5,0
1,2
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,4
6,0
6.5,20
7,0
7.5,4
8,0
8.5,4
9,0
9.5,0
10,0
10.5,0
11,0
11.5,0
12,0
12.5,0
13,0
13.5,0
14,0
14.5,0
15,0
15.5,0
16,0
16.5,25
17,2
17.5,0
18,2
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,32
23,404
23.5,376
24,455
24.5,486
25,718
25.5,639
26,797
26.5,817
27,890
27.5,951
28,1158
28.5,1094
29,1109
29.5,1101
30,1115
30.5,1117
31,1444
31.5,1190
32,1231
32.5,1211
33,1177
33.5,1098
34,1411
34.5,1097
35,1154
35.5,967
36,1253
36.5,1033
37,1427
37.5,1220
38,1250
38.5,1123
39,880
39.5,1045
40,949
40.5,1800
41,1319
41.5,1105
42,931
42.5,845
43,604
43.5,1592
44,727
44.5,1214
45,1044
45.5,1198
46,1869
46.5,1279
47,1150
47.5,1046
48,1196
48.5,1188
49,1345
49.5,1295
50,1157
50.5,1189
51,1110
51.5,1109
52,1298
52.5,1300
53,1208
53.5,1203
54,1193
54.5,1180
55,1258
55.5,1266
56,1154
56.5,11086
57,12466
57.5,7571
58,7876
58.5,6553
59,9784
59.5,9781
60,7069
60.5,6458
61,7277
61.5,9480
62,7468
62.5,8212
63,5389
63.5,2181
64,2268
64.5,3241
65,5965
65.5,2433
66,1891
66.5,1980
67,2649
67.5,7464
68,7071
68.5,6562
69,6634
69.5,8373
70,3085
70.5,2939
71,6399
71.5,2432
72,2267
72.5,8080
73,8442
73.5,7939
74,5796
74.5,4089
75,1886
75.5,2003
76,2338
76.5,2004
77,2063
77.5,2062
78,2141
78.5,1399
79,1650
79.5,2123
80,1884
80.5,1952
81,2297
81.5,2192
82,2117
82.5,1913
83,2379
83.5,1671
84,2123
84.5,2029
85,2094
85.5,2033
86,2277
86.5,2104
87,1608
87.5,2081
88,2287
88.5,1886
89,1902
89.5,2024
90,2222
90.5,2290
91,1964
91.5,1837
92,2155
92.5,1663
93,1456
93.5,2212
94,2185
94.5,2010
95,2168
95.5,2125
96,2206
96.5,2130
97,2021
97.5,1983
98,1955
98.5,1772
99,2285
99.5,2002
100,2177
100.5,1489
101,0
101.5,0
102,0
102.5,0
103,0
103.5,4
104,0
104.5,0
105,0
105.5,0
106,0
106.5,10
107,0
107.5,0
108,0
108.5,0
109,0
109.5,0
110,0
110.5,0
111,0
111.5,0
112,0
112.5,0
113,0
113.5,0
114,0
114.5,0
115,0
115.5,0
116,0
116.5,8
117,0
117.5,2
