"Interval start","Filtered packets"
0,1
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,1
8.5,0
9,1
9.5,0
10,0
10.5,0
11,1
11.5,1
12,1
12.5,0
13,0
13.5,0
14,0
14.5,0
15,0
15.5,0
16,0
16.5,0
17,0
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,1
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,44
26.5,96
27,103
27.5,101
28,101
28.5,104
29,86
29.5,108
30,97
30.5,103
31,121
31.5,92
32,109
32.5,121
33,96
33.5,99
34,99
34.5,106
35,123
35.5,97
36,100
36.5,95
37,113
37.5,108
38,97
38.5,101
39,94
39.5,93
40,89
40.5,149
41,128
41.5,99
42,102
42.5,118
43,130
43.5,190
44,286
44.5,403
45,202
