"Interval start","All Packets"
0,0
1,2
2,0
3,0
4,0
5,4
6,20
7,4
8,4
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,25
17,2
18,2
19,0
20,0
21,0
22,32
23,780
24,941
25,1357
26,1614
27,1841
28,2252
29,2210
30,2232
31,2634
32,2442
33,2275
34,2508
35,2121
36,2286
37,2647
38,2373
39,1925
40,2749
41,2424
42,1776
43,2196
44,1941
45,2242
46,3148
47,2196
48,2384
49,2640
50,2346
51,2219
52,2598
53,2411
54,2373
55,2524
56,12240
57,20037
58,14429
59,19565
60,13527
61,16757
62,15680
63,7570
64,5509
65,8398
66,3871
67,10113
68,13633
69,15007
70,6024
71,8831
72,10347
73,16381
74,9885
75,3889
76,4342
77,4125
78,3540
79,3773
80,3836
81,4489
82,4030
83,4050
84,4152
85,4127
86,4381
87,3689
88,4173
89,3926
90,4512
91,3801
92,3818
93,3668
94,4195
95,4293
96,4336
97,4004
98,3727
99,4287
100,3666
101,0
102,0
103,4
104,0
105,0
106,10
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,8
117,2
