"Interval start","Filtered packets"
0,1
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,0
3.6,0
3.7,0
3.8,0
3.9,0
4,0
4.1,0
4.2,0
4.3,0
4.4,0
4.5,0
4.6,0
4.7,0
4.8,0
4.9,0
5,0
5.1,0
5.2,0
5.3,0
5.4,0
5.5,0
5.6,0
5.7,0
5.8,0
5.9,0
6,0
6.1,0
6.2,0
6.3,0
6.4,0
6.5,0
6.6,0
6.7,0
6.8,0
6.9,0
7,0
7.1,0
7.2,0
7.3,0
7.4,0
7.5,0
7.6,0
7.7,0
7.8,0
7.9,0
8,0
8.1,0
8.2,1
8.3,0
8.4,0
8.5,0
8.6,0
8.7,0
8.8,0
8.9,0
9,0
9.1,0
9.2,1
9.3,0
9.4,0
9.5,0
9.6,0
9.7,0
9.8,0
9.9,0
10,0
10.1,0
10.2,0
10.3,0
10.4,0
10.5,0
10.6,0
10.7,0
10.8,0
10.9,0
11,0
11.1,0
11.2,1
11.3,0
11.4,0
11.5,0
11.6,0
11.7,0
11.8,1
11.9,0
12,0
12.1,0
12.2,0
12.3,1
12.4,0
12.5,0
12.6,0
12.7,0
12.8,0
12.9,0
13,0
13.1,0
13.2,0
13.3,0
13.4,0
13.5,0
13.6,0
13.7,0
13.8,0
13.9,0
14,0
14.1,0
14.2,0
14.3,0
14.4,0
14.5,0
14.6,0
14.7,0
14.8,0
14.9,0
15,0
15.1,0
15.2,0
15.3,0
15.4,0
15.5,0
15.6,0
15.7,0
15.8,0
15.9,0
16,0
16.1,0
16.2,0
16.3,0
16.4,0
16.5,0
16.6,0
16.7,0
16.8,0
16.9,0
17,0
17.1,0
17.2,0
17.3,0
17.4,0
17.5,0
17.6,0
17.7,0
17.8,0
17.9,0
18,0
18.1,0
18.2,0
18.3,0
18.4,0
18.5,0
18.6,0
18.7,0
18.8,0
18.9,0
19,0
19.1,0
19.2,0
19.3,0
19.4,0
19.5,0
19.6,0
19.7,0
19.8,0
19.9,0
20,0
20.1,0
20.2,0
20.3,0
20.4,0
20.5,0
20.6,0
20.7,0
20.8,0
20.9,0
21,0
21.1,0
21.2,0
21.3,0
21.4,0
21.5,0
21.6,0
21.7,0
21.8,0
21.9,0
22,0
22.1,0
22.2,0
22.3,1
22.4,0
22.5,0
22.6,0
22.7,0
22.8,0
22.9,0
23,0
23.1,0
23.2,0
23.3,0
23.4,0
23.5,0
23.6,0
23.7,0
23.8,0
23.9,0
24,0
24.1,0
24.2,0
24.3,0
24.4,0
24.5,0
24.6,0
24.7,0
24.8,0
24.9,0
25,0
25.1,0
25.2,0
25.3,0
25.4,0
25.5,0
25.6,0
25.7,0
25.8,0
25.9,0
26,0
26.1,0
26.2,8
26.3,18
26.4,18
26.5,22
26.6,20
26.7,17
26.8,17
26.9,20
27,17
27.1,18
27.2,25
27.3,16
27.4,27
27.5,22
27.6,17
27.7,33
27.8,16
27.9,13
28,29
28.1,14
28.2,17
28.3,24
28.4,17
28.5,24
28.6,19
28.7,21
28.8,19
28.9,21
29,20
29.1,17
29.2,13
29.3,20
29.4,16
29.5,21
29.6,25
29.7,21
29.8,22
29.9,19
30,17
30.1,21
30.2,21
30.3,20
30.4,18
30.5,18
30.6,23
30.7,21
30.8,21
30.9,20
31,38
31.1,19
31.2,19
31.3,26
31.4,19
31.5,17
31.6,23
31.7,16
31.8,16
31.9,20
32,21
32.1,25
32.2,20
32.3,22
32.4,21
32.5,27
32.6,22
32.7,18
32.8,24
32.9,30
33,15
33.1,20
33.2,20
33.3,19
33.4,22
33.5,13
33.6,23
33.7,25
33.8,7
33.9,31
34,20
34.1,20
34.2,18
34.3,22
34.4,19
34.5,20
34.6,22
34.7,23
34.8,18
34.9,23
35,17
35.1,17
35.2,48
35.3,14
35.4,27
35.5,22
35.6,10
35.7,24
35.8,22
35.9,19
36,8
36.1,35
36.2,20
36.3,16
36.4,21
36.5,29
36.6,17
36.7,22
36.8,16
36.9,11
37,22
37.1,19
37.2,18
37.3,33
37.4,21
37.5,18
37.6,28
37.7,21
37.8,21
37.9,20
38,27
38.1,16
38.2,18
38.3,18
38.4,18
38.5,22
38.6,22
38.7,19
38.8,20
38.9,18
39,22
39.1,21
39.2,16
39.3,21
39.4,14
39.5,19
39.6,18
39.7,20
39.8,21
39.9,15
40,18
40.1,20
40.2,17
40.3,21
40.4,13
40.5,20
40.6,24
40.7,53
40.8,34
40.9,18
41,47
41.1,31
41.2,22
41.3,13
41.4,15
41.5,27
41.6,17
41.7,16
41.8,23
41.9,16
42,17
42.1,24
42.2,15
42.3,20
42.4,26
42.5,36
42.6,20
42.7,19
42.8,13
42.9,30
43,25
43.1,20
43.2,20
43.3,29
43.4,36
43.5,42
43.6,57
43.7,29
43.8,20
43.9,42
44,33
44.1,63
44.2,77
44.3,52
44.4,61
44.5,87
44.6,125
44.7,74
44.8,51
44.9,66
45,74
45.1,107
45.2,21
